location,day,meal,zone,dish,ingredients
Segundo Dining Commons,Monday,Dinner,Pink,Double Chocolate Cake,"Frozen double chocolate cake (sugar, enriched bleached flour [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, vegetable oil [soybean, palm], skim milk, high fructose corn syrup, eggs, corn syrup, cocoa processed with alkali. contains 2% or less of chocolate processed with alkali, mono- and diglycerides, corn starch, salt, modified corn starch, vanillin, leavening [baking soda, sodium aluminum phosphate, monocalcium phosphate], sodium alginate, gums [arabic, gellan, xanthan], polysorbate 60, lactylic esters of fatty acids, soy lecithin, propylene glycol alginate, potassium sorbate)"
Segundo Dining Commons,Monday,Dinner,Pink,Dark Chocolate Cranberry Cookie,"Dark chocolate cranberry cookie (unbleached wheat flour, pure cane sugars, guittard bittersweet chocolate [fair trade cocoa beans, sugar, sunflower lecithin, pure vanilla], dried cranberries, butter [made from milk], eggs [pasteurized, may contain citric acid], grape juice, rice dextrins, pure vanilla, baking soda, sea salt. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Monday,Dinner,Pink,Macadamias with White Chocolate Chips Cookie,"Macadamias with white chocolate chips cookie (unbleached wheat flour, pure cane sugars, butter [made from milk], white chocolate [sugar, cocoa butter, milk, sunflower lecithin, vanilla], macadamia nuts, palm oil, eggs [pasteurized, may contain citric acid] grape juice, rice dextrins, shredded coconut, sea salt, baking soda, pure vanilla. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Tuesday,Breakfast,Red,Scrambled Egg,"Liquid whole eggs (cage-free whole eggs, citric acid), Canola Salad Oil"
Segundo Dining Commons,Tuesday,Breakfast,Red,Bacon,"Raw 10/12 sliced pork bacon (pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite)"
Segundo Dining Commons,Tuesday,Breakfast,Red,Roasted Marble Potatoes,"Fresh whole mixed marble potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Dried Mediterranean Oregano Leaves, Fresh Thyme Sprigs"
Segundo Dining Commons,Tuesday,Breakfast,Red,Sausage Egg and Cheese Muffin,"English muffin split 2oz (water, enriched malted flour [wheat flour, malted barley flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid], sodium bicarbonate, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate. contains 2% or less of yellow corn meal, corn flour, wheat gluten, sugar, calcium propionate, sorbic acid, potassium sorbate, salt, vinegar, corn starch, ethoxylated mono- and diglycerides, monocalcium phosphate, calcium sulfate, ascorbic acid, enzymes, tricalcium phosphate, soybean oil, yeast, nonfat milk, dairy whey, mono- and diglycerides, citric acid, fully hydrogenated soybean oil), fried eggs to order (Whole large white eggs, Canola Salad Oil), pork sausage patties (Sausage patty pork cooked (pork, water, salt, spices, dextrose, bht, citric acid, propyl gallate)), American Cheese (milk, cream, water, sodium citrate, salt, cheese culture, sorbic acid, citric acid, enzymes, soy lecithin, apo carotenal, beta carotene)"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Roasted Marble Potatoes,"Fresh whole mixed marble potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Dried Mediterranean Oregano Leaves, Fresh Thyme Sprigs"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Omelette Bar,"Salsa verde with red chile (Whole cleaned tomatillos, 1/4in Diced Yellow Onions, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Cilantro Sprigs, Dried Whole Guajillo Chilis), roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), shredded chicken (Fresh raw boneless skinless halal chicken thigh, fajita seasoning (Iodized granulated salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Onion Powder (onion powder), Vegan Fine Granulated White Sugar, Lemon Pepper Spice Mix (salt, spices, citric acid, onion, monosodium glutamate, sugar, corn starch, garlic, silicon dioxide, natural flavor, FD&amp;C yellow 5), Granulated Garlic, Domestic Paprika (paprika, silicon dioxide), Ground Cumin, Vegan Fine Granulated White Sugar, Ground White Pepper, season salt, production)), diced red bell peppers (1/4in diced red bell peppers), diced green bell peppers (1/4in diced green bell peppers), sliced cremini mushrooms (Sliced cremini mushrooms), diced yellow onions (1/4in diced yellow onions), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), basic omelette (Liquid whole eggs (cage-free whole eggs, citric acid), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), chorizo crumbles (Cooked chorizo crumbled (pork, water, spices, paprika, salt, dried vinegar, sugar, natural flavorings, dehydrated garlic, turmeric)), breakfast pork sausage links (Frozen precooked pork sausage link (pork, water. contains 2% or less of salt, sugar, spices, chili pepper, flavoring, smoke flavor, collagen casing)), soy chorizo crumbles (Soy chorizo sausage crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)), baked honey ham (Fresh hickory smoked boneless ham (boneless cooked pit ham, water, salt, potassium lactate, sodium lactate, sugar, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrate), Tap Water, Spicy Brown Mustard (organic vinegar, water, mustard seed, salt. Contains less than 2% of turmeric), Honey, Dried Whole Cloves), bacon (Raw 10/12 sliced pork bacon (pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, flavoring, sodium nitrite))"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Veggie Omelette Bar,"Salsa verde with red chile (Whole cleaned tomatillos, 1/4in Diced Yellow Onions, Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Cilantro Sprigs, Dried Whole Guajillo Chilis), roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), diced red bell peppers (1/4in diced red bell peppers), diced green bell peppers (1/4in diced green bell peppers), sliced cremini mushrooms (Sliced cremini mushrooms), diced yellow onions (1/4in diced yellow onions), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), just egg - plant based (Plant-based liquid egg (water, mung bean protein, expeller-pressed canola oil. contains less than 2% of dehydrated onion, gellan gum, carrot extractives, natural flavors, turmeric extractives, potassium citrate, salt, soy lecithin, sugar, tapioca syrup solids, tetrasodium pyrophosphate, transglutaminase, nisin)), soy chorizo crumbles (Soy chorizo sausage crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)), scrambled tofu (Tofu (Firm tofu), 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, 1/2in Diced Green Bell Peppers, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Nutritional Yeast Flakes, Canola Salad Oil, Ground Turmeric, Whole Peeled Garlic Cloves)"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Fried Eggs to Order,"Whole large white eggs, Canola Salad Oil"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Scrambled Egg Whites,"Liquid egg whites (egg whites), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Scrambled Tofu,"Tofu (Firm tofu), 1/4in Diced Yellow Onions, 1/2in Diced Red Bell Peppers, 1/2in Diced Green Bell Peppers, Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Nutritional Yeast Flakes, Canola Salad Oil, Ground Turmeric, Whole Peeled Garlic Cloves"
Segundo Dining Commons,Tuesday,Breakfast,Yellow,Just Egg - Plant Based Bar,"Plant-based liquid egg (water, mung bean protein, expeller-pressed canola oil. contains less than 2% of dehydrated onion, gellan gum, carrot extractives, natural flavors, turmeric extractives, potassium citrate, salt, soy lecithin, sugar, tapioca syrup solids, tetrasodium pyrophosphate, transglutaminase, nisin)"
Segundo Dining Commons,Tuesday,Breakfast,Green,Oatmeal,"Tap water, Old Fashioned Rolled Oats (whole grain oats. Per manufacturer, may contain soy and wheat/gluten), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)"
Segundo Dining Commons,Tuesday,Breakfast,Green,Boiled Eggs,Whole large white eggs
Segundo Dining Commons,Tuesday,Breakfast,Green,Sticky Rice,"Dried white calrose rice, Tap Water"
Segundo Dining Commons,Tuesday,Breakfast,Green,Congee Rice Porridge,"Vegetable broth (Tap water, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika)), Tap Water, Firm Tofu, Dried Broken Grain White Calrose Rice, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Sesame Oil, Ground White Pepper"
Segundo Dining Commons,Tuesday,Breakfast,Green,The Parfait Palette,"Fresh fruit salad (Fresh fruit salad (pineapple, grape, melon) (cantaloupe, honeydew, pineapple, grapes)), local granola (Virtue premium granola (rolled oats, sunflower seeds, coconut, organic coconut oil, organic maple syrup, cinnamon, sea salt)), granola with dried fruits (Fruit granola (whole grain oats, sugar, raisins, crisp rice [rice flour, barley malt extract, salt], canola oil, cranberries, rice flour, molasses, honey, salt, baking soda, sunflower oil, natural flavor, vitamin e [mixed tocopherols] added to preserve freshness)), plain greek nonfat yogurt (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk)), plain greek yogurt (Plain greek yogurt (cultured pasteurized grade a nonfat milk, cream)), plain yogurt (Plain yogurt (cultured pasteurized grade a low-fat milk, modified corn starch, kosher gelatin. live and active yogurt cultures: s. thermophilus, l. acidophilus, l. bulgaricus, b. lactis)), strawberry greek nonfat yogurt (Non-fat plain greek yogurt (cultured pasteurized grade a nonfat milk)), vanilla greek yogurt (Vanilla greek yogurt (cultured pasteurized grade a nonfat milk, water, sugar, fructose, modified food starch, natural flavor, citric acid, vanilla extract)), cottage cheese (Cottage cheese (cultured pasteurized nonfat milk, pasteurized milk, pasteurized cream, sea salt, stabilizer [nonfat milk, locust bean gum, agar], vitamin a palmitate, carbon dioxide. per manufacturer, milk or milk products, egg, soy, wheat (gluten), peanuts, tree nuts present at the same site; milk or milk products, egg, soy present in other products manufactured on the same line and present on other manufacturing lines in the same plant)), blueberries (Frozen whole blueberries), strawberries (Whole strawberries), sliced pears (Canned sliced pears in juice (pears, water, pear juice concentrate)), watermelon (Fresh whole red watermelon)"
Segundo Dining Commons,Tuesday,Breakfast,Pink,Breakfast Bread,"Cinnamon streusel loaf cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, butter, eggs, brown sugar, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin a palmitate, beta carotene], walnuts, maltitol powder, natural madagascar vanilla, water, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], salt, baking soda, cinnamon, soybean oil. per manufacturer, manufactured in a facility that processes peanuts/nuts), Lemon Glazed Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, butter, eggs, maltitol syrup, water, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], lemon peel [lemon peel zest, cane sugar, lemon oil essence], lemon juice concentrate, maltitol powder, salt, baking soda, corn starch, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts), Marble Chocolate Chip Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, chocolate [sugar, unsweetened chocolate {processed with alkali}, cocoa butter, whole milk powder, nonfat dry milk, dextrose, soy lecithin, vanilla, natural vanilla extract], buttermilk, butter, eggs, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], evaporated milk [milk, vitamin D3], glucose, maltitol powder, natural Madagascar vanilla, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], coconut oil, salt, baking soda, water, sunflower lecithin, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts), Orange Poppy Loaf Cake (from assorted) (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], sugar, buttermilk, eggs, butter, cream cheese [milk, cream, salt, carob bean gum, cheese cultures], poppy seeds, margarine [soybean oil, palm oil, water, salt, mono- and diglycerides, nonfat dry milk, sunflower lecithin, natural flavor, vitamin A palmitate, beta carotene], orange juice concentrate [water, orange juice concentrate, ascorbic acid], orange peel [orange peel zest, cane sugar, orange oil essence], maltitol powder, natural Madagascar vanilla, baking powder [sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate], maltitol syrup, salt, baking soda, modified tapioca starch, soybean oil. Per manufacturer, manufactured in a facility that processes peanuts/nuts)"
